Date:  2014.11.21,,,,,,,,,,
GizmoNum:  M05,,,,,,,,,,
RecipeNum:  0001,,,,,,,,,,
ExperimentNum:  0001,,,,,,,,,,
Observations:,,,,,,,,,,
,,Early  device  debugging,,,,,,,,
Step  Number,Step  Description,Time(s),SP_Temp(C),SP_SetPoint(C),HS_Temp(C),TC_Effort(%),Alarm_State,Ard_Temp(C),Fan_Effort(%),Pump_Effort(%),Volume_Infused,Volume_Withdrawn,Volume_Units
1,Do  nothing  4s,95,6.6,23.5,26.49,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,99,6.61,23.5,26.33,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,102,6.69,23.5,26.25,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,104,6.81,23.5,26.19,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,107,6.94,23.5,26.14,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,109,7.1,23.5,26.05,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,112,7.21,23.5,25.96,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,114,7.35,23.5,25.87,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,117,7.48,23.5,25.8,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,120,7.62,23.5,25.71,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,122,7.74,23.5,25.61,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,125,7.85,23.5,25.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,127,7.97,23.5,25.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,130,8.08,23.5,25.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,132,8.2,23.5,25.3,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,135,8.31,23.5,25.22,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,137,8.43,23.5,25.17,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,140,8.55,23.5,25.12,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,142,8.66,23.5,25.06,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,145,8.77,23.5,24.99,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,147,8.88,23.5,24.91,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,151,9.05,23.5,24.8,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,154,10.91,23.5,24.73,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,156,11.95,23.5,24.66,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,159,11.53,23.5,24.6,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,161,11.41,23.5,24.54,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,164,11.29,23.5,24.49,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,167,11.11,23.5,24.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,170,11.02,23.5,24.31,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,173,10.99,23.5,24.26,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,175,10.97,23.5,24.19,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,178,11.04,23.5,24.11,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,180,11.03,23.5,24.07,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,183,11.06,23.5,24.01,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,185,11.07,23.5,23.94,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,188,11.09,23.5,23.88,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,190,11.16,23.5,23.82,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,193,11.23,23.5,23.76,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,195,11.32,23.5,23.7,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,199,11.38,23.5,23.62,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,202,11.45,23.5,23.57,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,204,11.5,23.5,23.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,207,11.55,23.5,23.49,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,209,11.59,23.5,23.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,212,11.65,23.5,23.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,214,11.69,23.5,23.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,217,11.74,23.5,23.31,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,219,11.81,23.5,23.26,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,222,11.95,23.5,23.22,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,224,12.01,23.5,23.17,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,227,12.05,23.5,23.13,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,229,12.07,23.5,23.08,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,232,12.07,23.5,23.03,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,234,12.1,23.5,22.98,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,237,12.13,23.5,22.92,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,240,12.19,23.5,22.86,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,242,12.24,23.5,22.81,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,245,12.3,23.5,22.77,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,247,12.36,23.5,22.71,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,250,12.42,23.5,22.66,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,252,12.48,23.5,22.63,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,255,12.53,23.5,22.6,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,257,12.6,23.5,22.56,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,260,12.65,23.5,22.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,262,12.71,23.5,22.5,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,265,12.77,23.5,22.46,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,268,12.83,23.5,22.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,270,12.89,23.5,22.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,273,12.93,23.5,22.34,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,275,12.98,23.5,22.32,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,278,13.03,23.5,22.27,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,280,13.08,23.5,22.24,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,284,13.15,23.5,22.2,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,287,13.2,23.5,22.17,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,289,13.25,23.5,22.13,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,292,13.29,23.5,22.1,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,294,13.33,23.5,22.07,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,297,13.38,23.5,22.03,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,299,13.43,23.5,21.98,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,302,13.48,23.5,21.94,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,304,13.53,23.5,21.91,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,307,13.58,23.5,21.9,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,309,13.64,23.5,21.87,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,312,13.68,23.5,21.83,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,314,13.73,23.5,21.78,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,317,13.77,23.5,21.74,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,319,13.86,23.5,21.7,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,322,13.92,23.5,21.66,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,324,13.96,23.5,21.62,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,327,14.01,23.5,21.59,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,329,14.06,23.5,21.57,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,332,14.11,23.5,21.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,334,14.14,23.5,21.51,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,337,14.18,23.5,21.47,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,339,14.23,23.5,21.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,342,14.27,23.5,21.41,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,344,14.31,23.5,21.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,347,14.35,23.5,21.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,349,14.39,23.5,21.34,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,352,14.43,23.5,21.31,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,354,14.48,23.5,21.29,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,357,14.52,23.5,21.27,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,359,14.55,23.5,21.23,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,362,14.59,23.5,21.21,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,365,14.62,23.5,21.18,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,367,14.66,23.5,21.17,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,370,14.7,23.5,21.13,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,372,14.73,23.5,21.1,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,375,14.77,23.5,21.08,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,377,14.8,23.5,21.06,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,380,14.85,23.5,21.05,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,382,14.88,23.5,21.03,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,385,14.92,23.5,21.01,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,387,14.95,23.5,20.98,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,390,14.98,23.5,20.96,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,392,15.01,23.5,20.94,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,395,15.04,23.5,20.92,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,397,15.07,23.5,20.9,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,400,15.1,23.5,20.87,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,402,15.13,23.5,20.85,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,405,15.16,23.5,20.82,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,407,15.2,23.5,20.8,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,410,15.22,23.5,20.77,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,413,15.25,23.5,20.75,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,415,15.28,23.5,20.73,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,418,15.31,23.5,20.72,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,421,15.35,23.5,20.7,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,424,15.37,23.5,20.68,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,426,15.4,23.5,20.66,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,429,15.43,23.5,20.64,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,432,15.46,23.5,20.62,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,434,15.48,23.5,20.6,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,437,15.51,23.5,20.6,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,439,15.54,23.5,20.57,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,442,15.57,23.5,20.55,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,444,15.6,23.5,20.54,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,447,15.62,23.5,20.52,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,449,15.64,23.5,20.5,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,452,15.67,23.5,20.48,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,454,15.69,23.5,20.46,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,457,15.72,23.5,20.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,459,15.75,23.5,20.44,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,462,15.77,23.5,20.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,464,15.8,23.5,20.41,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,467,15.82,23.5,20.4,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,469,15.84,23.5,20.39,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,472,15.87,23.5,20.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
